COLUMNS: 
  time
  root_link:T:-X
  root_link:T:-Y
  root_link:T:Z
  root_link:R:-X:rad
  root_link:R:-Y:rad
  root_link:R:Z:rad
  l_hip_1:R:X:rad
  l_hip_2:R:-Z:rad
  l_upper_leg:R:Y:rad
  l_lower_leg:R:X:rad
  l_ankle_1:R:-X:rad
  l_ankle_2:R:-Z:rad
  r_hip_1:R:-X:rad
  r_hip_2:R:-Z:rad
  r_upper_leg:R:-Y:rad
  r_lower_leg:R:-X:rad
  r_ankle_1:R:X:rad
  r_ankle_2:R:-Z:rad
  torso_1:R:X:rad
  torso_2:R:-Z:rad
  chest:R:-Y:rad
  DATA:

9.419000e+00,	2.275741e-01,	-7.365965e-02,	5.811154e-01,	7.345082e-03,	3.318238e-01,	1.245817e-01,	7.512805e-01,	7.638705e-02,	-1.614146e-01,	-5.192013e-01,	-1.162628e-01,	-1.824876e-01,	7.466440e-01,	-7.780593e-02,	1.613360e-01,	-6.902072e-01,	-2.920593e-01,	1.832018e-01,	-3.285702e-01,	4.778501e-02,	1.178955e-01
9.420000e+00,	2.275564e-01,	-7.381511e-02,	5.811192e-01,	7.541211e-03,	3.316488e-01,	1.245169e-01,	7.509050e-01,	7.659017e-02,	-1.614133e-01,	-5.187726e-01,	-1.160533e-01,	-1.828024e-01,	7.464291e-01,	-7.799400e-02,	1.613507e-01,	-6.900720e-01,	-2.919828e-01,	1.835283e-01,	-3.283761e-01,	4.793829e-02,	1.178422e-01
9.421000e+00,	2.275387e-01,	-7.396943e-02,	5.811228e-01,	7.735777e-03,	3.314758e-01,	1.244527e-01,	7.505348e-01,	7.679154e-02,	-1.614122e-01,	-5.183497e-01,	-1.158460e-01,	-1.831150e-01,	7.462178e-01,	-7.818047e-02,	1.613654e-01,	-6.899397e-01,	-2.919074e-01,	1.838526e-01,	-3.281841e-01,	4.809047e-02,	1.177894e-01
9.422000e+00,	2.275210e-01,	-7.412424e-02,	5.811263e-01,	7.932647e-03,	3.313058e-01,	1.243899e-01,	7.501734e-01,	7.698950e-02,	-1.614116e-01,	-5.179366e-01,	-1.156428e-01,	-1.834286e-01,	7.460107e-01,	-7.836400e-02,	1.613803e-01,	-6.898085e-01,	-2.918317e-01,	1.841774e-01,	-3.279948e-01,	4.824576e-02,	1.177377e-01
9.423000e+00,	2.275032e-01,	-7.427835e-02,	5.811295e-01,	8.128495e-03,	3.311373e-01,	1.243275e-01,	7.498158e-01,	7.718636e-02,	-1.614111e-01,	-5.175279e-01,	-1.154413e-01,	-1.837408e-01,	7.458064e-01,	-7.854653e-02,	1.613952e-01,	-6.896796e-01,	-2.917569e-01,	1.845009e-01,	-3.278071e-01,	4.840036e-02,	1.176864e-01
9.424000e+00,	2.274854e-01,	-7.443215e-02,	5.811326e-01,	8.325713e-03,	3.309726e-01,	1.242667e-01,	7.494689e-01,	7.737864e-02,	-1.614112e-01,	-5.171312e-01,	-1.152447e-01,	-1.840523e-01,	7.456072e-01,	-7.872503e-02,	1.614103e-01,	-6.895522e-01,	-2.916819e-01,	1.848233e-01,	-3.276229e-01,	4.855733e-02,	1.176365e-01
9.425000e+00,	2.274685e-01,	-7.458488e-02,	5.811354e-01,	8.523249e-03,	3.308150e-01,	1.242085e-01,	7.491365e-01,	7.756503e-02,	-1.614120e-01,	-5.167511e-01,	-1.150568e-01,	-1.843616e-01,	7.454155e-01,	-7.889835e-02,	1.614253e-01,	-6.894282e-01,	-2.916096e-01,	1.851430e-01,	-3.274457e-01,	4.871627e-02,	1.175888e-01
9.426000e+00,	2.274509e-01,	-7.473728e-02,	5.811379e-01,	8.722002e-03,	3.306611e-01,	1.241519e-01,	7.488175e-01,	7.774666e-02,	-1.614138e-01,	-5.163856e-01,	-1.148735e-01,	-1.846703e-01,	7.452315e-01,	-7.906745e-02,	1.614408e-01,	-6.893080e-01,	-2.915367e-01,	1.854617e-01,	-3.272720e-01,	4.887743e-02,	1.175424e-01
9.427000e+00,	2.274331e-01,	-7.488967e-02,	5.811401e-01,	8.920473e-03,	3.305081e-01,	1.240955e-01,	7.485020e-01,	7.792808e-02,	-1.614158e-01,	-5.160234e-01,	-1.146910e-01,	-1.849791e-01,	7.450507e-01,	-7.923638e-02,	1.614566e-01,	-6.891907e-01,	-2.914645e-01,	1.857805e-01,	-3.270992e-01,	4.903847e-02,	1.174962e-01
9.428000e+00,	2.274161e-01,	-7.504106e-02,	5.811421e-01,	9.117625e-03,	3.303580e-01,	1.240399e-01,	7.481900e-01,	7.810796e-02,	-1.614179e-01,	-5.156655e-01,	-1.145120e-01,	-1.852860e-01,	7.448718e-01,	-7.940395e-02,	1.614724e-01,	-6.890750e-01,	-2.913946e-01,	1.860972e-01,	-3.269294e-01,	4.919880e-02,	1.174506e-01
9.429000e+00,	2.273984e-01,	-7.519197e-02,	5.811441e-01,	9.317881e-03,	3.302139e-01,	1.239874e-01,	7.478980e-01,	7.827893e-02,	-1.614211e-01,	-5.153302e-01,	-1.143410e-01,	-1.855916e-01,	7.447022e-01,	-7.956361e-02,	1.614881e-01,	-6.889611e-01,	-2.913228e-01,	1.864120e-01,	-3.267651e-01,	4.936393e-02,	1.174076e-01
9.430000e+00,	2.273814e-01,	-7.534291e-02,	5.811456e-01,	9.517764e-03,	3.300731e-01,	1.239354e-01,	7.476109e-01,	7.844956e-02,	-1.614248e-01,	-5.149999e-01,	-1.141733e-01,	-1.858976e-01,	7.445368e-01,	-7.972305e-02,	1.615044e-01,	-6.888513e-01,	-2.912540e-01,	1.867271e-01,	-3.266041e-01,	4.952927e-02,	1.173651e-01
9.431000e+00,	2.273637e-01,	-7.549378e-02,	5.811469e-01,	9.719313e-03,	3.299348e-01,	1.238849e-01,	7.473347e-01,	7.861592e-02,	-1.614292e-01,	-5.146818e-01,	-1.140092e-01,	-1.862033e-01,	7.443772e-01,	-7.987869e-02,	1.615208e-01,	-6.887436e-01,	-2.911839e-01,	1.870416e-01,	-3.264454e-01,	4.969704e-02,	1.173238e-01
9.432000e+00,	2.273466e-01,	-7.564367e-02,	5.811480e-01,	9.921295e-03,	3.298034e-01,	1.238368e-01,	7.470733e-01,	7.877646e-02,	-1.614344e-01,	-5.143801e-01,	-1.138531e-01,	-1.865071e-01,	7.442254e-01,	-8.002921e-02,	1.615374e-01,	-6.886395e-01,	-2.911160e-01,	1.873536e-01,	-3.262933e-01,	4.986683e-02,	1.172846e-01
9.433000e+00,	2.273287e-01,	-7.579333e-02,	5.811487e-01,	1.012280e-02,	3.296721e-01,	1.237887e-01,	7.468158e-01,	7.893651e-02,	-1.614400e-01,	-5.140823e-01,	-1.136971e-01,	-1.868107e-01,	7.440771e-01,	-8.017926e-02,	1.615544e-01,	-6.885386e-01,	-2.910478e-01,	1.876654e-01,	-3.261414e-01,	5.003620e-02,	1.172454e-01
9.434000e+00,	2.273116e-01,	-7.594178e-02,	5.811492e-01,	1.032642e-02,	3.295505e-01,	1.237447e-01,	7.465813e-01,	7.908635e-02,	-1.614469e-01,	-5.138106e-01,	-1.135533e-01,	-1.871115e-01,	7.439396e-01,	-8.032029e-02,	1.615713e-01,	-6.884407e-01,	-2.909808e-01,	1.879736e-01,	-3.259987e-01,	5.021009e-02,	1.172097e-01
9.435000e+00,	2.272946e-01,	-7.609002e-02,	5.811493e-01,	1.052940e-02,	3.294316e-01,	1.237012e-01,	7.463529e-01,	7.923549e-02,	-1.614543e-01,	-5.135451e-01,	-1.134122e-01,	-1.874122e-01,	7.438074e-01,	-8.046072e-02,	1.615889e-01,	-6.883475e-01,	-2.909161e-01,	1.882816e-01,	-3.258589e-01,	5.038386e-02,	1.171743e-01
9.436000e+00,	2.272767e-01,	-7.623810e-02,	5.811492e-01,	1.073395e-02,	3.293154e-01,	1.236592e-01,	7.461359e-01,	7.938020e-02,	-1.614625e-01,	-5.132921e-01,	-1.132745e-01,	-1.877126e-01,	7.436813e-01,	-8.059721e-02,	1.616066e-01,	-6.882568e-01,	-2.908498e-01,	1.885890e-01,	-3.257213e-01,	5.055997e-02,	1.171403e-01
9.437000e+00,	2.272594e-01,	-7.638614e-02,	5.811487e-01,	1.094004e-02,	3.292049e-01,	1.236192e-01,	7.459315e-01,	7.952043e-02,	-1.614716e-01,	-5.130531e-01,	-1.131438e-01,	-1.880129e-01,	7.435620e-01,	-8.072979e-02,	1.616247e-01,	-6.881691e-01,	-2.907854e-01,	1.888958e-01,	-3.255893e-01,	5.073893e-02,	1.171079e-01
9.438000e+00,	2.272423e-01,	-7.653321e-02,	5.811480e-01,	1.114658e-02,	3.291005e-01,	1.235815e-01,	7.457425e-01,	7.965484e-02,	-1.614817e-01,	-5.128311e-01,	-1.130203e-01,	-1.883113e-01,	7.434512e-01,	-8.085720e-02,	1.616431e-01,	-6.880856e-01,	-2.907224e-01,	1.892003e-01,	-3.254632e-01,	5.091982e-02,	1.170775e-01
9.439000e+00,	2.272251e-01,	-7.667998e-02,	5.811469e-01,	1.135433e-02,	3.290015e-01,	1.235458e-01,	7.455675e-01,	7.978434e-02,	-1.614928e-01,	-5.126245e-01,	-1.129032e-01,	-1.886092e-01,	7.433485e-01,	-8.098030e-02,	1.616618e-01,	-6.880062e-01,	-2.906604e-01,	1.895039e-01,	-3.253421e-01,	5.110318e-02,	1.170488e-01
9.440000e+00,	2.272080e-01,	-7.682674e-02,	5.811454e-01,	1.156180e-02,	3.289039e-01,	1.235104e-01,	7.453964e-01,	7.991355e-02,	-1.615043e-01,	-5.124216e-01,	-1.127876e-01,	-1.889072e-01,	7.432492e-01,	-8.110316e-02,	1.616810e-01,	-6.879300e-01,	-2.905997e-01,	1.898076e-01,	-3.252226e-01,	5.128653e-02,	1.170203e-01
9.441000e+00,	2.271908e-01,	-7.697235e-02,	5.811438e-01,	1.177154e-02,	3.288148e-01,	1.234787e-01,	7.452483e-01,	8.003270e-02,	-1.615172e-01,	-5.122447e-01,	-1.126825e-01,	-1.892028e-01,	7.431610e-01,	-8.121707e-02,	1.617002e-01,	-6.878570e-01,	-2.905388e-01,	1.901079e-01,	-3.251109e-01,	5.147431e-02,	1.169950e-01
9.442000e+00,	2.271736e-01,	-7.711778e-02,	5.811416e-01,	1.198069e-02,	3.287280e-01,	1.234476e-01,	7.451061e-01,	8.015117e-02,	-1.615307e-01,	-5.120737e-01,	-1.125797e-01,	-1.894983e-01,	7.430779e-01,	-8.133040e-02,	1.617200e-01,	-6.877887e-01,	-2.904797e-01,	1.904081e-01,	-3.250017e-01,	5.166194e-02,	1.169701e-01
9.443000e+00,	2.271563e-01,	-7.726298e-02,	5.811393e-01,	1.219312e-02,	3.286489e-01,	1.234198e-01,	7.449854e-01,	8.026083e-02,	-1.615456e-01,	-5.119266e-01,	-1.124866e-01,	-1.897932e-01,	7.430054e-01,	-8.143594e-02,	1.617401e-01,	-6.877234e-01,	-2.904204e-01,	1.907069e-01,	-3.248997e-01,	5.185483e-02,	1.169481e-01
9.444000e+00,	2.271390e-01,	-7.740733e-02,	5.811365e-01,	1.240418e-02,	3.285729e-01,	1.233928e-01,	7.448725e-01,	8.036884e-02,	-1.615612e-01,	-5.117876e-01,	-1.123967e-01,	-1.900867e-01,	7.429390e-01,	-8.154000e-02,	1.617607e-01,	-6.876635e-01,	-2.903632e-01,	1.910042e-01,	-3.248008e-01,	5.204697e-02,	1.169268e-01
9.445000e+00,	2.271216e-01,	-7.755130e-02,	5.811334e-01,	1.261649e-02,	3.285015e-01,	1.233677e-01,	7.447721e-01,	8.047198e-02,	-1.615776e-01,	-5.116624e-01,	-1.123124e-01,	-1.903794e-01,	7.428794e-01,	-8.163974e-02,	1.617816e-01,	-6.876063e-01,	-2.903062e-01,	1.913003e-01,	-3.247062e-01,	5.224150e-02,	1.169071e-01
9.446000e+00,	2.271041e-01,	-7.769509e-02,	5.811301e-01,	1.283207e-02,	3.284384e-01,	1.233461e-01,	7.446943e-01,	8.056627e-02,	-1.615956e-01,	-5.115623e-01,	-1.122382e-01,	-1.906716e-01,	7.428312e-01,	-8.173167e-02,	1.618028e-01,	-6.875531e-01,	-2.902495e-01,	1.915952e-01,	-3.246193e-01,	5.244134e-02,	1.168904e-01
9.447000e+00,	2.270866e-01,	-7.783803e-02,	5.811261e-01,	1.304641e-02,	3.283796e-01,	1.233258e-01,	7.446245e-01,	8.065844e-02,	-1.616145e-01,	-5.114717e-01,	-1.121699e-01,	-1.909625e-01,	7.427910e-01,	-8.182140e-02,	1.618248e-01,	-6.875054e-01,	-2.901945e-01,	1.918885e-01,	-3.245368e-01,	5.264091e-02,	1.168748e-01
9.448000e+00,	2.270691e-01,	-7.798060e-02,	5.811220e-01,	1.326182e-02,	3.283247e-01,	1.233070e-01,	7.445680e-01,	8.074615e-02,	-1.616341e-01,	-5.113944e-01,	-1.121051e-01,	-1.912526e-01,	7.427565e-01,	-8.190748e-02,	1.618469e-01,	-6.874610e-01,	-2.901407e-01,	1.921807e-01,	-3.244580e-01,	5.284245e-02,	1.168604e-01
9.449000e+00,	2.270525e-01,	-7.812298e-02,	5.811175e-01,	1.348041e-02,	3.282797e-01,	1.232920e-01,	7.445343e-01,	8.082492e-02,	-1.616554e-01,	-5.113426e-01,	-1.120524e-01,	-1.915424e-01,	7.427335e-01,	-8.198571e-02,	1.618694e-01,	-6.874207e-01,	-2.900889e-01,	1.924717e-01,	-3.243885e-01,	5.304953e-02,	1.168493e-01
9.450000e+00,	2.270352e-01,	-7.826452e-02,	5.811125e-01,	1.369782e-02,	3.282379e-01,	1.232782e-01,	7.445086e-01,	8.090162e-02,	-1.616776e-01,	-5.113001e-01,	-1.120041e-01,	-1.918307e-01,	7.427186e-01,	-8.206175e-02,	1.618928e-01,	-6.873859e-01,	-2.900375e-01,	1.927611e-01,	-3.243222e-01,	5.325616e-02,	1.168391e-01
9.451000e+00,	2.270177e-01,	-7.840659e-02,	5.811072e-01,	1.391936e-02,	3.282014e-01,	1.232664e-01,	7.445014e-01,	8.097358e-02,	-1.617016e-01,	-5.112764e-01,	-1.119611e-01,	-1.921224e-01,	7.427117e-01,	-8.213186e-02,	1.619160e-01,	-6.873548e-01,	-2.899865e-01,	1.930509e-01,	-3.242606e-01,	5.346819e-02,	1.168308e-01
9.452000e+00,	2.270009e-01,	-7.854722e-02,	5.811015e-01,	1.413864e-02,	3.281705e-01,	1.232564e-01,	7.445054e-01,	8.104043e-02,	-1.617259e-01,	-5.112650e-01,	-1.119245e-01,	-1.924091e-01,	7.427123e-01,	-8.219950e-02,	1.619400e-01,	-6.873288e-01,	-2.899388e-01,	1.933378e-01,	-3.242049e-01,	5.367920e-02,	1.168239e-01
9.453000e+00,	2.269834e-01,	-7.868801e-02,	5.810955e-01,	1.436186e-02,	3.281471e-01,	1.232500e-01,	7.445297e-01,	8.109864e-02,	-1.617518e-01,	-5.112776e-01,	-1.118984e-01,	-1.926961e-01,	7.427246e-01,	-8.225918e-02,	1.619645e-01,	-6.873057e-01,	-2.898892e-01,	1.936242e-01,	-3.241559e-01,	5.389613e-02,	1.168201e-01
9.454000e+00,	2.269667e-01,	-7.882810e-02,	5.810890e-01,	1.458379e-02,	3.281284e-01,	1.232447e-01,	7.445620e-01,	8.115531e-02,	-1.617784e-01,	-5.112984e-01,	-1.118773e-01,	-1.929819e-01,	7.427431e-01,	-8.231751e-02,	1.619897e-01,	-6.872880e-01,	-2.898434e-01,	1.939094e-01,	-3.241116e-01,	5.411266e-02,	1.168171e-01
9.455000e+00,	2.269492e-01,	-7.896779e-02,	5.810822e-01,	1.480881e-02,	3.281147e-01,	1.232416e-01,	7.446150e-01,	8.120596e-02,	-1.618069e-01,	-5.113403e-01,	-1.118612e-01,	-1.932693e-01,	7.427708e-01,	-8.236871e-02,	1.620146e-01,	-6.872746e-01,	-2.897970e-01,	1.941929e-01,	-3.240719e-01,	5.433358e-02,	1.168162e-01
9.456000e+00,	2.269323e-01,	-7.910661e-02,	5.810750e-01,	1.503425e-02,	3.281104e-01,	1.232421e-01,	7.446868e-01,	8.124775e-02,	-1.618364e-01,	-5.114045e-01,	-1.118574e-01,	-1.935527e-01,	7.428107e-01,	-8.241384e-02,	1.620407e-01,	-6.872663e-01,	-2.897526e-01,	1.944743e-01,	-3.240413e-01,	5.455716e-02,	1.168183e-01
9.457000e+00,	2.269147e-01,	-7.924607e-02,	5.810673e-01,	1.526030e-02,	3.281055e-01,	1.232421e-01,	7.447600e-01,	8.129273e-02,	-1.618670e-01,	-5.114691e-01,	-1.118523e-01,	-1.938401e-01,	7.428537e-01,	-8.245973e-02,	1.620670e-01,	-6.872622e-01,	-2.897087e-01,	1.947573e-01,	-3.240100e-01,	5.478108e-02,	1.168199e-01
9.458000e+00,	2.268978e-01,	-7.938473e-02,	5.810595e-01,	1.548879e-02,	3.281109e-01,	1.232464e-01,	7.448575e-01,	8.132553e-02,	-1.618985e-01,	-5.115614e-01,	-1.118601e-01,	-1.941234e-01,	7.429079e-01,	-8.249691e-02,	1.620939e-01,	-6.872605e-01,	-2.896658e-01,	1.950377e-01,	-3.239885e-01,	5.501002e-02,	1.168252e-01
9.459000e+00,	2.268811e-01,	-7.952214e-02,	5.810511e-01,	1.571739e-02,	3.281231e-01,	1.232529e-01,	7.449719e-01,	8.135447e-02,	-1.619319e-01,	-5.116716e-01,	-1.118755e-01,	-1.944067e-01,	7.429727e-01,	-8.252856e-02,	1.621210e-01,	-6.872658e-01,	-2.896255e-01,	1.953153e-01,	-3.239736e-01,	5.524055e-02,	1.168324e-01
9.460000e+00,	2.268645e-01,	-7.965921e-02,	5.810423e-01,	1.594875e-02,	3.281452e-01,	1.232636e-01,	7.451127e-01,	8.137169e-02,	-1.619666e-01,	-5.118114e-01,	-1.119031e-01,	-1.946871e-01,	7.430514e-01,	-8.255193e-02,	1.621490e-01,	-6.872762e-01,	-2.895858e-01,	1.955913e-01,	-3.239680e-01,	5.547631e-02,	1.168432e-01
9.461000e+00,	2.268467e-01,	-7.979620e-02,	5.810329e-01,	1.617976e-02,	3.281675e-01,	1.232741e-01,	7.452587e-01,	8.139097e-02,	-1.620027e-01,	-5.119553e-01,	-1.119303e-01,	-1.949701e-01,	7.431360e-01,	-8.257502e-02,	1.621775e-01,	-6.872929e-01,	-2.895468e-01,	1.958676e-01,	-3.239627e-01,	5.571169e-02,	1.168538e-01
9.462000e+00,	2.268296e-01,	-7.993321e-02,	5.810233e-01,	1.641225e-02,	3.281960e-01,	1.232870e-01,	7.454183e-01,	8.140337e-02,	-1.620393e-01,	-5.121147e-01,	-1.119650e-01,	-1.952508e-01,	7.432273e-01,	-8.259413e-02,	1.622067e-01,	-6.873116e-01,	-2.895090e-01,	1.961436e-01,	-3.239632e-01,	5.595002e-02,	1.168665e-01
9.463000e+00,	2.268126e-01,	-8.006903e-02,	5.810133e-01,	1.664708e-02,	3.282347e-01,	1.233041e-01,	7.456011e-01,	8.140766e-02,	-1.620781e-01,	-5.123011e-01,	-1.120131e-01,	-1.955314e-01,	7.433323e-01,	-8.260362e-02,	1.622360e-01,	-6.873356e-01,	-2.894722e-01,	1.964162e-01,	-3.239733e-01,	5.619319e-02,	1.168826e-01
9.464000e+00,	2.267959e-01,	-8.020474e-02,	5.810028e-01,	1.688296e-02,	3.282787e-01,	1.233228e-01,	7.458006e-01,	8.140761e-02,	-1.621183e-01,	-5.125039e-01,	-1.120662e-01,	-1.958122e-01,	7.434462e-01,	-8.260961e-02,	1.622660e-01,	-6.873659e-01,	-2.894380e-01,	1.966884e-01,	-3.239886e-01,	5.643854e-02,	1.169002e-01
9.465000e+00,	2.267789e-01,	-8.034047e-02,	5.809918e-01,	1.711868e-02,	3.283255e-01,	1.233423e-01,	7.460043e-01,	8.140688e-02,	-1.621592e-01,	-5.127123e-01,	-1.121234e-01,	-1.960932e-01,	7.435656e-01,	-8.261470e-02,	1.622967e-01,	-6.873999e-01,	-2.894047e-01,	1.969609e-01,	-3.240065e-01,	5.668434e-02,	1.169185e-01
9.466000e+00,	2.267620e-01,	-8.047606e-02,	5.809806e-01,	1.735757e-02,	3.283790e-01,	1.233647e-01,	7.462295e-01,	8.139801e-02,	-1.622015e-01,	-5.129430e-01,	-1.121877e-01,	-1.963740e-01,	7.436939e-01,	-8.261288e-02,	1.623275e-01,	-6.874371e-01,	-2.893719e-01,	1.972322e-01,	-3.240306e-01,	5.693497e-02,	1.169393e-01
9.467000e+00,	2.267450e-01,	-8.061072e-02,	5.809690e-01,	1.759698e-02,	3.284399e-01,	1.233900e-01,	7.464714e-01,	8.138290e-02,	-1.622452e-01,	-5.131935e-01,	-1.122619e-01,	-1.966531e-01,	7.438338e-01,	-8.260520e-02,	1.623591e-01,	-6.874798e-01,	-2.893399e-01,	1.975013e-01,	-3.240618e-01,	5.718791e-02,	1.169625e-01
9.468000e+00,	2.267280e-01,	-8.074405e-02,	5.809569e-01,	1.783810e-02,	3.285109e-01,	1.234195e-01,	7.467406e-01,	8.135728e-02,	-1.622908e-01,	-5.134741e-01,	-1.123485e-01,	-1.969296e-01,	7.439882e-01,	-8.258817e-02,	1.623912e-01,	-6.875289e-01,	-2.893093e-01,	1.977669e-01,	-3.241027e-01,	5.744505e-02,	1.169893e-01
9.469000e+00,	2.267109e-01,	-8.087807e-02,	5.809442e-01,	1.807950e-02,	3.285840e-01,	1.234492e-01,	7.470149e-01,	8.133226e-02,	-1.623372e-01,	-5.137594e-01,	-1.124369e-01,	-1.972080e-01,	7.441480e-01,	-8.257173e-02,	1.624242e-01,	-6.875832e-01,	-2.892808e-01,	1.980344e-01,	-3.241456e-01,	5.770280e-02,	1.170163e-01
9.470000e+00,	2.266938e-01,	-8.101119e-02,	5.809313e-01,	1.832327e-02,	3.286657e-01,	1.234827e-01,	7.473127e-01,	8.129757e-02,	-1.623853e-01,	-5.140710e-01,	-1.125360e-01,	-1.974845e-01,	7.443194e-01,	-8.254667e-02,	1.624575e-01,	-6.876416e-01,	-2.892525e-01,	1.982990e-01,	-3.241965e-01,	5.796510e-02,	1.170465e-01
9.471000e+00,	2.266766e-01,	-8.114418e-02,	5.809178e-01,	1.856661e-02,	3.287509e-01,	1.235172e-01,	7.476164e-01,	8.126193e-02,	-1.624342e-01,	-5.143899e-01,	-1.126400e-01,	-1.977611e-01,	7.444976e-01,	-8.252049e-02,	1.624917e-01,	-6.877047e-01,	-2.892257e-01,	1.985637e-01,	-3.242508e-01,	5.822769e-02,	1.170775e-01
9.472000e+00,	2.266595e-01,	-8.127600e-02,	5.809041e-01,	1.881181e-02,	3.288440e-01,	1.235550e-01,	7.479446e-01,	8.121672e-02,	-1.624846e-01,	-5.147347e-01,	-1.127527e-01,	-1.980355e-01,	7.446866e-01,	-8.248607e-02,	1.625259e-01,	-6.877721e-01,	-2.891998e-01,	1.988252e-01,	-3.243127e-01,	5.849415e-02,	1.171115e-01
9.473000e+00,	2.266432e-01,	-8.140849e-02,	5.808899e-01,	1.905941e-02,	3.289441e-01,	1.235949e-01,	7.482841e-01,	8.117012e-02,	-1.625369e-01,	-5.150927e-01,	-1.128745e-01,	-1.983137e-01,	7.448844e-01,	-8.244814e-02,	1.625608e-01,	-6.878447e-01,	-2.891770e-01,	1.990878e-01,	-3.243810e-01,	5.876447e-02,	1.171471e-01
9.474000e+00,	2.266264e-01,	-8.154041e-02,	5.808752e-01,	1.930749e-02,	3.290484e-01,	1.236367e-01,	7.486410e-01,	8.111628e-02,	-1.625898e-01,	-5.154686e-01,	-1.130003e-01,	-1.985888e-01,	7.450906e-01,	-8.240614e-02,	1.625963e-01,	-6.879220e-01,	-2.891544e-01,	1.993490e-01,	-3.244533e-01,	5.903637e-02,	1.171845e-01
9.475000e+00,	2.266091e-01,	-8.167093e-02,	5.808602e-01,	1.955754e-02,	3.291622e-01,	1.236826e-01,	7.490221e-01,	8.105419e-02,	-1.626451e-01,	-5.158724e-01,	-1.131389e-01,	-1.988634e-01,	7.453114e-01,	-8.235437e-02,	1.626322e-01,	-6.880053e-01,	-2.891318e-01,	1.996065e-01,	-3.245347e-01,	5.931262e-02,	1.172252e-01
9.476000e+00,	2.265927e-01,	-8.180132e-02,	5.808446e-01,	1.980663e-02,	3.292812e-01,	1.237298e-01,	7.494123e-01,	8.098892e-02,	-1.627008e-01,	-5.162861e-01,	-1.132833e-01,	-1.991359e-01,	7.455389e-01,	-8.230193e-02,	1.626691e-01,	-6.880938e-01,	-2.891132e-01,	1.998641e-01,	-3.246212e-01,	5.958898e-02,	1.172671e-01
9.477000e+00,	2.265757e-01,	-8.193133e-02,	5.808287e-01,	2.005902e-02,	3.294075e-01,	1.237803e-01,	7.498222e-01,	8.091707e-02,	-1.627586e-01,	-5.167228e-01,	-1.134380e-01,	-1.994100e-01,	7.457781e-01,	-8.224122e-02,	1.627063e-01,	-6.881863e-01,	-2.890934e-01,	2.001200e-01,	-3.247143e-01,	5.987053e-02,	1.173119e-01
9.478000e+00,	2.265595e-01,	-8.206148e-02,	5.808123e-01,	2.031263e-02,	3.295397e-01,	1.238326e-01,	7.502474e-01,	8.084144e-02,	-1.628177e-01,	-5.171747e-01,	-1.135984e-01,	-1.996848e-01,	7.460250e-01,	-8.217755e-02,	1.627440e-01,	-6.882844e-01,	-2.890773e-01,	2.003762e-01,	-3.248132e-01,	6.015456e-02,	1.173581e-01
9.479000e+00,	2.265423e-01,	-8.219071e-02,	5.807954e-01,	2.056646e-02,	3.296770e-01,	1.238873e-01,	7.506904e-01,	8.075774e-02,	-1.628775e-01,	-5.176464e-01,	-1.137651e-01,	-1.999557e-01,	7.462821e-01,	-8.210875e-02,	1.627826e-01,	-6.883872e-01,	-2.890605e-01,	2.006302e-01,	-3.249168e-01,	6.044017e-02,	1.174064e-01
9.480000e+00,	2.265259e-01,	-8.231948e-02,	5.807782e-01,	2.082139e-02,	3.298213e-01,	1.239444e-01,	7.511459e-01,	8.067125e-02,	-1.629391e-01,	-5.181330e-01,	-1.139413e-01,	-2.002281e-01,	7.465481e-01,	-8.203509e-02,	1.628215e-01,	-6.884947e-01,	-2.890461e-01,	2.008829e-01,	-3.250271e-01,	6.072849e-02,	1.174567e-01
9.481000e+00,	2.265087e-01,	-8.244817e-02,	5.807606e-01,	2.107950e-02,	3.299727e-01,	1.240048e-01,	7.516241e-01,	8.057646e-02,	-1.630023e-01,	-5.186446e-01,	-1.141264e-01,	-2.005006e-01,	7.468261e-01,	-8.195408e-02,	1.628610e-01,	-6.886069e-01,	-2.890310e-01,	2.011348e-01,	-3.251440e-01,	6.102183e-02,	1.175099e-01
9.482000e+00,	2.264923e-01,	-8.257702e-02,	5.807424e-01,	2.133715e-02,	3.301277e-01,	1.240658e-01,	7.521080e-01,	8.048162e-02,	-1.630664e-01,	-5.191621e-01,	-1.143153e-01,	-2.007738e-01,	7.471092e-01,	-8.187308e-02,	1.629012e-01,	-6.887243e-01,	-2.890196e-01,	2.013874e-01,	-3.252643e-01,	6.131536e-02,	1.175635e-01
9.483000e+00,	2.264750e-01,	-8.270478e-02,	5.807240e-01,	2.159688e-02,	3.302898e-01,	1.241302e-01,	7.526153e-01,	8.037718e-02,	-1.631320e-01,	-5.197058e-01,	-1.145135e-01,	-2.010450e-01,	7.474040e-01,	-8.178349e-02,	1.629417e-01,	-6.888456e-01,	-2.890069e-01,	2.016369e-01,	-3.253913e-01,	6.161291e-02,	1.176201e-01
9.484000e+00,	2.264584e-01,	-8.283228e-02,	5.807050e-01,	2.185764e-02,	3.304582e-01,	1.241966e-01,	7.531364e-01,	8.027066e-02,	-1.631994e-01,	-5.202641e-01,	-1.147189e-01,	-2.013183e-01,	7.477075e-01,	-8.169002e-02,	1.629826e-01,	-6.889731e-01,	-2.889976e-01,	2.018856e-01,	-3.255242e-01,	6.191284e-02,	1.176783e-01
